  -5235.00   42257.96  0.0472676     7.3605    20.5153   333.3663    34.8799
  -5225.00   42255.56  0.0472419     7.3735    18.5474   333.5669    34.8405
  -5215.00   42254.77  0.0472701     7.3859    16.4062   334.1067    34.7769
  -5205.00   42255.01  0.0473820     7.3922    14.6791   334.3996    34.7177
  -5195.00   42253.46  0.0474081     7.4065    13.1879   334.5592    34.7002
  -5185.00   42252.01  0.0472615     7.4287    11.5664   334.9577    34.6574
  -5175.00   42252.62  0.0472311     7.4439    10.0426   335.3573    34.5633
  -5165.00   42254.01  0.0473123     7.4583     8.5573   335.5972    34.5574
  -5155.00   42254.09  0.0471506     7.4820     7.1177   335.6679    34.5867
  -5145.00   42254.01  0.0469975     7.5044     5.5050   335.8570    34.5505
  -5135.00   42256.02  0.0470346     7.5200     3.5525   336.1727    34.5528
  -5125.00   42257.91  0.0470441     7.5346     1.7875   336.0751    34.6212
  -5115.00   42257.66  0.0469912     7.5527   359.8997   335.9936    34.6694
  -5105.00   42257.34  0.0469621     7.5686   357.5913   336.2575    34.6870
  -5095.00   42258.50  0.0471083     7.5741   355.4398   336.3401    34.7059
  -5085.00   42258.77  0.0472914     7.5812   353.3966   336.3210    34.7626
  -5075.00   42257.08  0.0472738     7.5952   351.2882   336.4947    34.7829
  -5065.00   42255.39  0.0473566     7.6022   349.2517   336.8280    34.7234
  -5055.00   42255.34  0.0476046     7.6055   347.3067   337.1881    34.7038
  -5045.00   42254.91  0.0476511     7.6170   345.6997   337.3472    34.7046
  -5035.00   42252.67  0.0476069     7.6322   344.1151   337.6963    34.6265
  -5025.00   42251.81  0.0476672     7.6445   342.3330   338.3060    34.5482
  -5015.00   42253.09  0.0477343     7.6552   340.8802   338.5683    34.5116
  -5005.00   42253.65  0.0476821     7.6745   339.4490   338.7639    34.4799
  -4995.00   42253.43  0.0475376     7.6979   337.6308   339.2442    34.4300
  -4985.00   42254.45  0.0475045     7.7123   335.8181   339.5998    34.3668
  -4975.00   42256.98  0.0475431     7.7280   333.9906   339.7363    34.3789
  -4965.00   42258.22  0.0473629     7.7531   331.9670   339.8864    34.4039
  -4955.00   42257.50  0.0472128     7.7723   329.8096   340.1224    34.3641
  -4945.00   42258.05  0.0472804     7.7836   327.5143   340.3739    34.3737
  -4935.00   42258.99  0.0472277     7.7999   325.4768   340.3015    34.4409
  -4925.00   42258.10  0.0471344     7.8175   323.5013   340.2928    34.4541
  -4915.00   42255.82  0.0471347     7.8293   321.3230   340.6155    34.4433
  -4905.00   42255.13  0.0472278     7.8353   319.5630   340.6397    34.4700
  -4895.00   42255.29  0.0473308     7.8447   318.0446   340.5938    34.4995
  -4885.00   42254.02  0.0473016     7.8590   316.4081   340.8453    34.4815
